Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Africa,1994,706488600,9219110,0.013591146,13.591146,,,,,,2171423200,3.2041361,601000,0.000976006,0.97600627,123000,0.00020156,0.20156022,8704000,0.014135039,14.135039,8697000,0.014123672,14.123672,1000,2.31118E-05,0.02311178,7000,2.86105E-05,0.0286105,,,,14.1250925,38.69888317,67.98038,5.4591117,4.942785
,Africa,1995,724331970,9516262,0.013684595,13.684595,,,,,,2291725000,3.298538,626000,0.000993281,0.993281,148000,0.000236929,0.23692886,8942000,0.014188369,14.188369,8936000,0.014178848,14.178848,1000,2.27345E-05,0.02273446,6000,2.39757E-05,0.023975714,,,,14.179826,38.84883797,68.957085,5.445742,5.0446315
,Africa,1996,742765060,9832284,0.0137879,13.7879,,,,,,2359370000,3.3115594,513000,0.000793365,0.7933651,132000,0.000205932,0.20593166,9123000,0.014108908,14.108908,9117000,0.01409963,14.09963,1000,2.23906E-05,0.022390595,6000,2.34501E-05,0.023450051,,,,14.101208,38.63344619,68.216835,5.403563,5.008198
,Africa,1997,761224800,10542754,0.014426253,14.426253,,,,,,2505697500,3.4318252,610000,0.000919796,0.919796,122000,0.000185555,0.18555546,9660000,0.01456595,14.56595,9646000,0.01454484,14.54484,1000,2.20823E-05,0.022082342,13000,4.97121E-05,0.04971208,,,,14.545881,39.85172837,69.66374,5.5660048,5.086545
,Africa,1998,779908300,10537190,0.014072424,14.072424,,,,,,2545494800,3.402668,580000,0.000853564,0.85356366,143000,0.000212251,0.21225112,9757000,0.014359001,14.359001,9725000,0.014311908,14.311908,1000,2.18092E-05,0.021809217,31000,0.000116034,0.1160336,,,,14.310778,39.20761057,68.71603,5.4649143,5.021793
,Africa,1999,799099600,10973301,0.014303065,14.303065,,,,,,2686122800,3.5044923,657000,0.000944023,0.94402325,115000,0.000166634,0.16663432,10252000,0.014730786,14.730786,10232000,0.014702049,14.702049,1000,2.15681E-05,0.021568141,19000,6.96403E-05,0.069640286,,,,14.700234,40.2746133,70.02564,5.620508,5.1036534
,Africa,2000,818952400,11152711,0.014187331,14.187331,,,,,,2744020500,3.4939587,744000,0.001043737,1.0437372,123000,0.000174008,0.1740079,10707000,0.015020557,15.020557,10685000,0.014989694,14.989694,1000,2.13615E-05,0.021361464,22000,7.89806E-05,0.07898058,,,,14.994102,41.0797311,71.289825,5.7366924,5.1913037
,Africa,2001,839464100,11550706,0.014336824,14.336824,,,,,,2909052700,3.6141725,549000,0.000751908,0.7519084,115000,0.000158866,0.15886582,10633000,0.014562918,14.562918,10623000,0.014549222,14.549222,1000,2.11731E-05,0.021173113,8000,2.81322E-05,0.028132185,,,,14.54924,39.86093111,69.35549,5.5627017,5.0476794
,Africa,2002,860611800,12085701,0.014633727,14.633727,,,,,,2999573500,3.635447,736000,0.000983952,0.9839518,113000,0.000152409,0.15240851,11259000,0.015052057,15.052057,11251000,0.015041362,15.041362,1000,2.09813E-05,0.020981288,7000,2.4108E-05,0.024108029,,,,15.044212,41.21701877,71.38172,5.752347,5.1820765
,Africa,2003,882349600,12198422,0.014407488,14.407488,,,,,,3041482800,3.5957026,933000,0.001217391,1.2173908,108000,0.000142185,0.14218518,11707000,0.01527545,15.2754495,11702000,0.015268925,15.268925,1000,2.07883E-05,0.020788273,8000,2.69811E-05,0.026981063,,,,15.268992,41.83285438,71.81758,5.8281045,5.2125893
,Africa,2004,904781600,12463297,0.014356679,14.356679,,,,,,3095611400,3.569251,1061000,0.001351081,1.3510805,97000,0.000124637,0.12463711,12193000,0.015526602,15.526602,12185000,0.015516414,15.516414,1000,2.05948E-05,0.02059475,11000,3.63285E-05,0.03632847,,,,15.514308,42.504953,73.274055,5.9174166,5.3206
,Africa,2005,927898430,13002470,0.014606837,14.606837,,,,,,3180445400,3.5762167,1169000,0.001452697,1.452697,91000,0.000114109,0.114108676,12828000,0.015941145,15.941145,12817000,0.015927475,15.927475,1000,2.0401E-05,0.020401021,11000,3.55775E-05,0.03557746,,,,15.930152,43.64425162,75.39105,6.080062,5.4763594
,Africa,2006,951740540,13323392,0.01459573,14.59573,,,,,,3319665000,3.640059,1374000,0.001666046,1.6660459,91000,0.00011134,0.11133983,13441000,0.016297905,16.297905,13430000,0.016284568,16.284568,1000,2.02054E-05,0.020205382,11000,3.4833E-05,0.03483301,,,,16.287447,44.62314202,77.03495,6.205243,5.604529
,Africa,2007,976461760,14049021,0.015018901,15.018901,,,,,,3593960200,3.8456275,1504000,0.001779054,1.7790538,128000,0.000152775,0.15277497,14336000,0.01695779,16.95779,14315000,0.01693295,16.93295,1000,2.00016E-05,0.020001562,19000,5.8886E-05,0.058885984,,,,16.93228,46.38980776,80.178795,6.4353423,5.8341627
,Africa,2008,1001981600,14613695,0.015228483,15.228483,,,,,,3798444800,3.9618876,1279000,0.001475699,1.4756987,113000,0.000131555,0.13155524,14852000,0.017136104,17.136104,14840000,0.017122258,17.122258,1000,1.97762E-05,0.019776206,11000,3.33581E-05,0.03335814,,,,17.123926,46.91486528,81.69108,6.489766,5.986036
,Africa,2009,1028200500,15098796,0.015336038,15.336038,,,,,,4028871000,4.095924,1395000,0.001569886,1.5698861,162000,0.000183958,0.18395831,15338000,0.01726087,17.26087,15318000,0.017238364,17.238364,2000,3.90848E-05,0.039084807,19000,5.6359E-05,0.056359037,,,,17.241087,47.23585432,81.99718,6.521983,5.9868703
,Africa,2010,1055233700,15904983,0.015743474,15.743474,,,,,,4265072400,4.225607,1802000,0.001812896,1.8128958,202000,0.000203259,0.20325863,17063000,0.017166171,17.166171,17020000,0.017122911,17.122911,2000,3.86213E-05,0.038621278,0,0,0,42000,0.001272158,1.2721578,17.119366,46.90237213,80.181404,7.5899262,5.5328264
,Africa,2011,1082676100,16282472,0.015709626,15.709626,,,,,,4341335000,4.192388,2020000,0.001980595,1.9805948,115000,0.000112777,0.112777205,17513000,0.017171364,17.171364,17457000,0.017116457,17.116457,2000,3.81364E-05,0.03813641,0,0,0,44000,0.001298677,1.2986766,17.118435,46.89982145,80.33713,7.586169,5.5339003
,Africa,2012,1110797400,17504290,0.015780713,15.780713,,,,,,4501762000,4.0619864,2327000,0.002151378,2.1513782,148000,0.000136854,0.13685427,18873000,0.01744863,17.44863,18737000,0.017322894,17.322894,2000,3.76329E-05,0.037632864,0,0,0,125000,0.001787619,1.7876191,17.322245,47.458205,81.11561,7.683854,5.5807314
,Africa,2013,1140180900,18313842,0.016084883,16.084883,,,,,,4519603000,3.9729178,2441000,0.002198949,2.1989488,259000,0.000233358,0.2333581,19739000,0.017781666,17.781666,19612000,0.01766726,17.66726,1000,1.8562E-05,0.018561965,0,0,0,129000,0.001799747,1.7997468,17.669392,48.40929267,82.70456,7.8376784,5.684565
,Africa,2014,1170299300,18697164,0.015998788,15.998788,,,,,,4630194000,3.9653203,2706000,0.002374684,2.3746837,274000,0.000259994,0.25999406,20945000,0.018380543,18.380543,20839000,0.018287523,18.287523,1000,1.82717E-05,0.018271663,0,0,0,117000,0.000790586,0.790586,18.28997,50.10950635,85.51073,8.114213,5.879658
,Africa,2015,1201108200,19336886,0.016121611,16.121611,,,,,,4734508500,3.9505842,2676000,0.002287583,2.287583,319000,0.000290086,0.29008623,21239000,0.018156195,18.156195,21146000,0.018076694,18.076694,1000,1.78966E-05,0.01789661,0,0,0,119000,0.000779472,0.77947247,18.076517,49.52470361,84.47341,8.007656,5.818309
,Africa,2016,1232111900,19122978,0.015541907,15.541907,,,,,,4981464600,4.0519786,2594000,0.002161143,2.161143,303000,0.000263288,0.26328818,21087000,0.017568244,17.568244,20984000,0.017482432,17.482432,1000,1.77235E-05,0.017723498,0,0,0,123000,0.001035832,1.0358315,17.480745,47.89245158,81.92463,7.7519736,5.6486416
,Africa,2017,1263334000,19698278,0.015613661,15.613661,,,,,,5127781000,4.067843,2792000,0.002267642,2.2676415,308000,0.000258636,0.25863573,21614000,0.017554728,17.554728,21518000,0.017476758,17.476758,1000,1.7655E-05,0.017654991,0,0,0,127000,0.001036525,1.036525,17.479551,47.88918034,81.70922,7.7493114,5.6179676
,Africa,2018,1295265300,20399072,0.015770402,15.770402,,,,,,5259604500,4.0694947,3071000,0.002431994,2.431994,276000,0.000226335,0.22633505,22558000,0.017864188,17.864188,22370000,0.017715307,17.715307,1000,1.74399E-05,0.017439945,0,0,0,130000,0.000415539,0.41553893,17.717247,48.54040225,82.22209,7.8539643,5.645182
,Africa,2019,1327701400,21137552,0.015941957,15.941957,,,,,,5688047000,4.2934065,2722000,0.002086025,2.0860252,287000,0.000226134,0.22613352,22745000,0.017430803,17.430803,22606000,0.017324278,17.324278,1000,1.72155E-05,0.017215538,0,0,0,145000,0.000372064,0.37206354,17.324175,47.46349268,81.29675,7.663491,5.617291
,Africa,2020,1360677500,21439408,0.015777582,15.777582,,,,,,5890695000,4.338532,2613000,0.001954136,1.9541364,273000,0.000206577,0.20657666,23392000,0.017493745,17.493745,23279000,0.017409239,17.409239,1000,1.70062E-05,0.017006245,0,0,0,147000,0.002050455,2.0504547,17.410027,47.69870363,81.85029,7.6938224,5.655201
,Africa,2021,1393676700,22234670,0.015975207,15.975207,,,,,,6179575000,4.443442,2806000,0.002048918,2.0489183,285000,0.000218154,0.21815448,24428000,0.017837126,17.837126,24343000,0.017775059,17.775059,1000,1.68372E-05,0.016837212,0,0,0,151000,0.002052042,2.0520424,17.778818,48.70908992,83.22194,7.8611717,5.7355494
,Africa,2022,1426736600,22742024,0.015960937,15.960937,,,,,,6379547600,4.480856,,,,,,,,,,,,,,,,,,,,,,,,,,
,Africa (FAO),1961,270510700,3909680.5,,,,,,,,484055260,,114000,0.000421425,0.42142512,106000,0.000391851,0.39185144,3641000,0.013459727,13.459727,3635000,0.013437547,13.437547,2000,7.39342E-06,0.007393423,4000,1.47868E-05,0.014786847,,,,13.44,36.82191744,67,5.3,4.96
,Africa (FAO),1962,277177280,3957753,,,,,,,,500627170,,85000,0.000306663,0.30666293,116000,0.000418505,0.41850473,3644000,0.013146821,13.1468205,3637000,0.013121566,13.121566,2000,7.2156E-06,0.007215599,4000,1.44312E-05,0.014431197,,,,13.12,35.94520512,66,5.17,4.82
,Africa (FAO),1963,284055300,4055428.2,,,,,,,,514349150,,67000,0.00023587,0.23586958,120000,0.000422453,0.42245298,3693000,0.01300099,13.00099,3685000,0.012972827,12.972827,2000,7.04088E-06,0.007040883,5000,1.76022E-05,0.017602208,,,,12.97,35.53424622,65,5.11,4.76
,Africa (FAO),1964,291157440,4212714,,,,,,,,540409400,,64000,0.000219812,0.21981235,145000,0.000498012,0.49801235,3812000,0.013092573,13.092573,3804000,0.013065096,13.065096,1000,3.43457E-06,0.003434568,5000,1.71728E-05,0.017172839,,,,13.07,35.80821882,65,5.14,4.79
,Africa (FAO),1965,298478340,4343240.5,,,,,,,,563102900,,67000,0.000224472,0.22447189,156000,0.000522651,0.522651,3941000,0.013203638,13.203638,3933000,0.013176835,13.176835,1000,3.35033E-06,0.003350327,5000,1.67516E-05,0.016751634,,,,13.18,36.10958868,66,5.18,4.84
,Africa (FAO),1966,306022270,4497575.5,,,,,,,,592095700,,92000,0.000300632,0.3006317,190000,0.00062087,0.6208698,4097000,0.013387914,13.387914,4089000,0.013361773,13.3617725,1000,3.26774E-06,0.003267736,5000,1.63387E-05,0.01633868,,,,13.36,36.60273936,67,5.26,4.91
,Africa (FAO),1967,313800030,4592050,,,,,,,,621778700,,79000,0.000251753,0.25175267,171000,0.000544933,0.544933,4221000,0.013451242,13.451242,4213000,0.013425748,13.425748,1000,3.18674E-06,0.003186743,5000,1.59337E-05,0.015933714,,,,13.43,36.79452018,67,5.28,4.91
,Africa (FAO),1968,321824640,4765848,,,,,,,,651872450,,78000,0.000242368,0.24236803,153000,0.000475414,0.4754142,4407000,0.013693794,13.693794,4400000,0.013672043,13.672043,1000,3.10728E-06,0.003107283,5000,1.55364E-05,0.015536412,,,,13.67,37.45205442,68,5.38,5.02
,Africa (FAO),1969,330113900,4969266,,,,,,,,692843970,,80000,0.000242341,0.24234061,152000,0.000460447,0.46044716,4568000,0.01383765,13.8376495,4561000,0.013816444,13.816444,1000,3.02926E-06,0.003029258,4000,1.2117E-05,0.012117031,,,,13.82,37.86301332,69,5.42,5.09
,Africa (FAO),1970,338682850,5068574,,,,,,,,725540200,,90000,0.000265735,0.26573535,182000,0.000537376,0.5373759,4630000,0.013670607,13.670607,4624000,0.013652891,13.652891,1000,2.95262E-06,0.002952615,4000,1.18105E-05,0.01181046,,,,13.65,37.3972599,68,5.36,5
,Africa (FAO),1971,347551330,5136041.5,,,,,,,,754862700,,88000,0.0002532,0.2532,209000,0.00060135,0.60135,4663000,0.013416722,13.416722,4656000,0.013396582,13.396582,1000,2.87727E-06,0.002877273,5000,1.43864E-05,0.014386364,,,,13.4,36.7123284,67,5.25,4.89
,Africa (FAO),1972,356727460,5298013.5,,,,,,,,796171000,,95000,0.00026631,0.26630974,238000,0.000667176,0.667176,4797000,0.01344724,13.44724,4790000,0.013427618,13.427618,1000,2.80326E-06,0.002803261,5000,1.40163E-05,0.014016302,,,,13.43,36.79452018,67,5.25,4.93
,Africa (FAO),1973,366190460,5382521.5,,,,,,,,832178700,,95000,0.000259428,0.25942782,258000,0.000704551,0.7045514,4863000,0.013279974,13.279974,4855000,0.013258128,13.2581275,1000,2.73082E-06,0.002730819,6000,1.63849E-05,0.016384916,,,,13.26,36.32876676,66,5.19,4.88
,Africa (FAO),1974,375910820,5404675.5,,,,,,,,863755900,,91000,0.000242079,0.24207869,214000,0.000569284,0.56928396,4897000,0.013027026,13.027026,4891000,0.013011065,13.011065,1000,2.66021E-06,0.002660205,6000,1.59612E-05,0.015961234,,,,13.01,35.64383526,65,5.1,4.78
,Africa (FAO),1975,385868160,5473154,,,,,,,,907220400,,109000,0.00028248,0.28247992,161000,0.000417241,0.41724095,5052000,0.013092555,13.092555,5047000,0.013079597,13.079597,1000,2.59156E-06,0.002591559,6000,1.55494E-05,0.015549353,,,,13.08,35.83561608,65,5.13,4.77
,Africa (FAO),1976,396051500,5748805.5,,,,,,,,971147300,,164000,0.000414088,0.41408755,196000,0.000494885,0.49488514,5323000,0.013440171,13.440171,5316000,0.013422497,13.422497,1000,2.52492E-06,0.002524924,6000,1.51495E-05,0.015149545,,,,13.42,36.76712292,67,5.25,4.9
,Africa (FAO),1977,406487260,6023729,,,,,,,,1020908900,,212000,0.000521542,0.5215416,194000,0.00047726,0.47725975,5602000,0.01378149,13.78149,5595000,0.01376427,13.76427,1000,2.4601E-06,0.002460102,6000,1.47606E-05,0.014760611,,,,13.76,37.69862976,68,5.39,4.98
,Africa (FAO),1978,417267740,6333949.5,,,,,,,,1071418900,,218000,0.000522446,0.5224463,172000,0.000412205,0.41220535,5916000,0.014177947,14.177947,5908000,0.014158774,14.158774,1000,2.39654E-06,0.002396543,6000,1.43793E-05,0.014379257,,,,14.16,38.79452016,70,5.54,5.1
,Africa (FAO),1979,428541400,6510897.5,,,,,,,,1120439900,,225000,0.000525037,0.52503677,206000,0.0004807,0.48070034,6030000,0.014070986,14.070986,6021000,0.014049985,14.0499845,1000,2.3335E-06,0.002333497,7000,1.63345E-05,0.016334478,,,,14.05,38.4931503,69,5.49,5.06
,Africa (FAO),1980,440387700,6720095.5,,,,,,,,1172332800,,318000,0.000722091,0.722091,154000,0.000349692,0.34969187,6396000,0.014523566,14.523566,6387000,0.014503129,14.503129,1000,2.27073E-06,0.002270726,7000,1.58951E-05,0.015895084,,,,14.5,39.726027,71,5.67,5.21
,Africa (FAO),1981,452847140,6829369.5,,,,,,,,1250006900,,411000,0.000907591,0.9075911,114000,0.000251741,0.2517406,6584000,0.014539123,14.539123,6576000,0.014521457,14.521457,1000,2.20825E-06,0.002208251,6000,1.32495E-05,0.013249504,,,,14.52,39.78082152,71,5.67,5.19
,Africa (FAO),1982,465865600,7072634,,,,,,,,1331367700,,393000,0.000843591,0.84359094,102000,0.000218947,0.21894727,6878000,0.014763915,14.763915,6869000,0.014744596,14.744596,1000,2.14654E-06,0.002146542,6000,1.28793E-05,0.012879251,,,,14.75,40.4109585,72,5.76,5.28
,Africa (FAO),1983,479365200,7330317.5,,,,,,,,1451580400,,416000,0.000867814,0.86781435,118000,0.000246159,0.2461589,7107000,0.014825857,14.825857,7099000,0.014809169,14.809169,1000,2.08609E-06,0.002086092,6000,1.25166E-05,0.012516553,,,,14.81,40.57534206,72,5.78,5.25
,Africa (FAO),1984,493208580,7579792.5,,,,,,,,1562093600,,473000,0.000959026,0.95902634,121000,0.000245332,0.2453323,7310000,0.014821316,14.821316,7302000,0.014805096,14.805096,1000,2.02754E-06,0.00202754,7000,1.41928E-05,0.014192779,,,,14.81,40.57534206,72,5.76,5.28
,Africa (FAO),1985,507294850,7741190.5,,,,,,,,1613631000,,444000,0.000875231,0.87523065,112000,0.000220779,0.22077891,7513000,0.014809928,14.809928,7505000,0.014794158,14.794158,1000,1.97124E-06,0.00197124,7000,1.37987E-05,0.013798682,,,,14.8,40.5479448,72,5.75,5.3
,Africa (FAO),1986,521607140,7746064.5,,,,,,,,1702724900,,500000,0.000958576,0.95857587,102000,0.000195549,0.19554948,7586000,0.014543513,14.543513,7579000,0.014530093,14.5300925,1000,1.91715E-06,0.001917152,7000,1.34201E-05,0.013420062,,,,14.53,39.80821878,71,5.65,5.15
,Africa (FAO),1987,536142820,7922975.5,,,,,,,,1804341000,,521000,0.000971756,0.971756,102000,0.000190248,0.19024781,7785000,0.014520385,14.520385,7778000,0.014507329,14.507329,1000,1.86517E-06,0.001865175,7000,1.30562E-05,0.013056223,,,,14.51,39.75342426,70,5.63,5.14
,Africa (FAO),1988,550874050,8105111,,,,,,,,1829884800,,529000,0.000960292,0.96029206,81000,0.000147039,0.14703906,7938000,0.014409827,14.409827,7931000,0.01439712,14.39712,1000,1.8153E-06,0.001815297,7000,1.27071E-05,0.012707079,,,,14.4,39.4520544,70,5.58,5.12
,Africa (FAO),1989,565780160,8404053,,,,,,,,1904770800,,435000,0.00076885,0.7688498,76000,0.000134328,0.13432778,8161000,0.01442433,14.42433,8153000,0.01441019,14.41019,1000,1.76747E-06,0.001767471,7000,1.23723E-05,0.012372296,,,,14.41,39.47945166,70,5.58,5.16
,Africa (FAO),1990,580821250,8813862,,,,,,,,2053887700,,424000,0.000730001,0.73000084,83000,0.000142901,0.1429011,8554000,0.014727423,14.727423,8546000,0.014713649,14.713649,1000,1.7217E-06,0.0017217,7000,1.20519E-05,0.012051901,,,,14.71,40.30136946,72,5.69,5.24
,Africa (FAO),1991,595983740,9503156,,,,,,,,2101217900,,464000,0.000778545,0.7785447,90000,0.000151011,0.15101083,8805000,0.014773893,14.773893,8797000,0.01476047,14.76047,1000,1.6779E-06,0.001677898,8000,1.34232E-05,0.013423185,,,,14.76,40.43835576,72,5.72,5.23
,Africa (FAO),1992,611269600,9751807,,,,,,,,2134105600,,544000,0.000889951,0.88995096,104000,0.000170138,0.17013769,9089000,0.014869052,14.869052,9080000,0.014854329,14.854329,1000,1.63594E-06,0.001635939,8000,1.30875E-05,0.013087514,,,,14.85,40.6849311,72,5.75,5.29
,Africa (FAO),1993,620328000,9615149,,,,,,,,2117102700,,516000,0.000831818,0.83181803,143000,0.000230523,0.2305232,8961000,0.014445583,14.445583,8951000,0.014429463,14.429463,1000,1.61205E-06,0.00161205,9000,1.45085E-05,0.014508453,,,,14.43,39.53424618,71,5.59,5.2
,Africa (FAO),1994,635998000,9749400,,,,,,,,2213241600,,602000,0.000946544,0.9465439,129000,0.000202831,0.20283082,9233000,0.014517341,14.517341,9225000,0.014504762,14.504762,1000,1.57233E-06,0.001572332,7000,1.10063E-05,0.011006324,,,,14.5,39.726027,70,5.62,5.13
,Africa (FAO),1995,651920000,10100025,,,,,,,,2337505300,,628000,0.000963308,0.9633084,154000,0.000236225,0.2362253,9520000,0.014603019,14.603019,9513000,0.014592282,14.592282,1000,1.53393E-06,0.001533931,6000,9.20358E-06,0.009203583,,,,14.59,39.97260234,71,5.62,5.24
,Africa (FAO),1996,668132000,10433534,,,,,,,,2408227000,,515000,0.000770806,0.77080575,147000,0.000220016,0.2200164,9713000,0.014537547,14.537547,9706000,0.014527069,14.527069,1000,1.49671E-06,0.00149671,6000,8.98026E-06,0.008980262,,,,14.53,39.80821878,71,5.58,5.21
,Africa (FAO),1997,684634000,11209004,,,,,,,,2555606800,,609000,0.000889526,0.8895264,134000,0.000195725,0.19572502,10314000,0.015064984,15.064984,10301000,0.015045996,15.045996,1000,1.46063E-06,0.001460634,13000,1.89882E-05,0.018988248,,,,15.05,41.2328763,73,5.78,5.33
,Africa (FAO),1998,701408000,11277690,,,,,,,,2599757600,,581000,0.000828334,0.82833384,158000,0.000225261,0.22526119,10482000,0.014944227,14.9442265,10450000,0.014898604,14.898604,1000,1.4257E-06,0.001425704,31000,4.41968E-05,0.044196815,,,,14.9,40.8219174,72,5.71,5.31
,Africa (FAO),1999,718424000,11765501,,,,,,,,2743818000,,658000,0.000915894,0.9158937,127000,0.000176776,0.17677584,11035000,0.01536001,15.36001,11015000,0.015332172,15.332172,1000,1.39194E-06,0.001391936,19000,2.64468E-05,0.026446778,,,,15.33,41.99999958,74,5.88,5.43
,Africa (FAO),2000,735664000,11986458,,,,,,,,2804236800,,750000,0.001019487,1.0194872,132000,0.00017943,0.17942974,11539000,0.01568515,15.68515,11516000,0.015653886,15.653886,1000,1.35932E-06,0.001359316,22000,2.9905E-05,0.029904957,,,,15.65,42.8767119,76,6,5.53
,Africa (FAO),2001,753123000,12427606,,,,,,,,2971453200,,551000,0.00073162,0.7316202,124000,0.000164648,0.16464775,11503000,0.015273733,15.273733,11494000,0.015261783,15.261783,1000,1.3278E-06,0.001327804,9000,1.19502E-05,0.011950239,,,,15.26,41.80821876,74,5.85,5.41
,Africa (FAO),2002,770857000,12980994,,,,,,,,3064168000,,736000,0.000954782,0.9547815,123000,0.000159563,0.15956267,12148000,0.015759084,15.759084,12141000,0.015750002,15.750002,1000,1.29726E-06,0.001297257,7000,9.0808E-06,0.009080803,,,,15.75,43.1506845,76,6.04,5.54
,Africa (FAO),2003,788976000,13120770,,,,,,,,3108651500,,935000,0.00118508,1.1850804,116000,0.000147026,0.14702602,12625000,0.016001754,16.001754,12618000,0.015992882,15.992882,1000,1.26747E-06,0.001267466,8000,1.01397E-05,0.010139725,,,,15.99,43.80821874,77,6.12,5.58
,Africa (FAO),2004,807625000,13402318,,,,,,,,3171134000,,1063000,0.001316205,1.3162049,106000,0.000131249,0.13124903,13125000,0.016251354,16.251354,13115000,0.016238973,16.238973,1000,1.2382E-06,0.001238198,11000,1.36202E-05,0.013620183,,,,16.24,44.49315024,78,6.21,5.69
